id,platform,datetime,text,final_text,score,sentiment
7554052159484166919,TikTok,,agraris Bu ? tapi DPR gak berpihak pada nelayan dan petani,agraris bu tapi dpr tidak pihak nelayan tani,-1,Negatif
7554052148902265607,TikTok,,menurutku MBG adlh program yg dipaksakan jadinya gak totalitas alias maksa!,turut mbg adlh program paksa tidak totalitas alias maksa,-1,Negatif
7554052042893968146,TikTok,,"bukkkk mbg sekolahan saya kaya orang berkat annn , cuman dibungkusi plastik tokk",bukkkk mbg sekolah kaya orang berkat annn cuman bungkus plastik tokk,2,Positif
7554052013866287888,TikTok,,udah Bu ganti sama uang aja. mngkin segaian besar. setiap orang tua pasti menjamin makan anak² nya. ga mngkinlah orang tua kasih makanan yg ga baik buat anak² nya.,udah bu ganti uang mngkin gai orang tua jamin makan anak nya tidak mngkinlah orang tua kasih makan tidak baik anak nya,-2,Negatif
7554052000002917127,TikTok,,ini menurut saya sendiri ya klo ad yg gk setuju ya uda gpp.. apapun program presiden dan siapapun presidenya semua dananya akan d potong ramai2 dan jd lahan korupsi ramai2.. jd bukan salah semua program2nya tp memang akarnya ada pda para koruptor2 itu sendiri andai mereka semua jujur pasti tidk ad yg seperti ini..,ya ad tidak tuju ya uda gpp apa program presiden presidenya dana d potong ramai lahan korupsi ramai bukan salah program tapi akar pda koruptor andai jujur tidk ad,-2,Negatif
7554051835364311826,TikTok,,maju terus mbg,maju mbg,1,Positif
7554051615277024018,TikTok,,banyak bermasalah ya?,masalah ya,-1,Negatif
7554051556896441106,TikTok,,demi mengangkat gengsi si Wowo seluruh warga Konoha jdi bahan percobaan 😂,angkat gengsi si wowo warga konoha jdi bahan coba,1,Positif
7554051550004921095,TikTok,,"maling di suruh masak,, bisa ketebak kan ,, makanan basi yg murah yg di sajikan... saya maklum pejabat kita rata2 bodo dan tl0l",maling suruh masak tebak makan basi murah saji maklum jabat bodo tll,-5,Negatif
7554051471751414549,TikTok,,"alihkan budget MBG ke Warteg Gratis, laukan warteg bisa di suplay ke MBG 😏",alih budget mbg warteg gratis lauk warteg suplay mbg,1,Positif
7554051453842653953,TikTok,,"Kenapa ga dikasih uang saja yaaa suapa bisa digunakan sesuatu kebutuhan masing""",tidak kasih uang suapa butuh,-1,Negatif
7554051419645969159,TikTok,,mbg di tmpat ku dinkelola dewan dpr sini..dah lah hari ke 2 dah nemu nasi basi .. 😩,mbg tmpat ku dinkelola dewan dpr sinidah dah nemu nasi basi,-1,Negatif
7554051334577881857,TikTok,,"Ponakan ku bilang, pas awal enak. Tapi pernah beberapa kali dapet yang jauh banget rasanya. Rasanya tak enak, ada yang sudah mulai asam. Disuruh habiskan, mereka ga berani bilang kegurunya. Syukurlah masih sehat ponakan aku 😭🙏 saya dukung programnya, tapi yagimanaya.",ponakan ku bilang pas enak tapi kali dapet banget tak enak asam suruh habis tidak berani bilang guru syukur sehat ponakan dukung program tapi yagimanaya,1,Positif
7554051309419676434,TikTok,,"plis deh kalian yg ga tau dr tan ga usah nuduh beliau kritik karna ga kebagian proyek, liat noh instagramnya. dari dulu emang beliau konsisten dan keras bgt soal gizi. jangankan MBG program pemerintah yg menyangkut kepentingan umum, ortu kasih makan anaknya sendiri aja beliau kritik. jadi bener2 yakin beliau ini pure peduli soal gizi. cara ngomongnya emang keras sampe banyak yg hate, tp beliau nggak gentar",plis tidak tau tan tidak nuduh beliau kritik karna tidak bagi proyek liat noh instagramnya emang beliau konsisten keras banget gizi mbg program perintah penting ortu kasih makan anak beliau kritik bener beliau pure peduli gizi ngomongnya emang keras sampe hate tapi beliau tidak gentar,-6,Negatif
7554051239114982160,TikTok,,"adekku dapat makan ayam, ayamnya keras bgttttt😭 di pukul ke lantai kek batu",adekku makan ayam ayam keras bgttttt lantai kek batu,-1,Negatif
7554051175939621639,TikTok,,MAINYA KANAN KIRI CUAN SUDAH !!!,mai kanan kiri cuan,1,Positif
7554051168965411591,TikTok,,"harusnya MBG kan empat sehat lima sempurna, tapi faktanya justru dikasih makanan sampah alias junk food 😭",mbg sehat sempurna tapi fakta kasih makan sampah alias junk food,1,Positif
7554051007237276424,TikTok,,oh my God mereka paham gak sih sama si ibuk,oh my god paham tidak si ibuk,-1,Negatif
7554050978233402130,TikTok,,"maap yakk aku dpt MBG buat busui, tu nasi nya hampir basi ih bau😭",maap yakk dpt mbg busui tu nasi nya basi ih bau,-3,Negatif
7554050828265718546,TikTok,,SAYA SEBAGAI PENYUPLAI BUAH AJA GAK KEBAYAR 3 NOTA,suplai buah tidak bayar nota,-1,Negatif
7554050814210687745,TikTok,,"SPPI nya banyak gak ngerti jobdesc, yayasannya banyak yg asal jalan modal gak cukup, worst nya jd lahan korup oknum pejabat😭",sppi nya tidak ngerti jobdesc yayasan jalan modal tidak worst nya lahan korup oknum jabat,-3,Negatif
7554050774130950920,TikTok,,"dengerin tuh
ini ibu pintar dengeriiiin tuh peeeaa",dengerin tuh pintar dengeriiiin tuh peeeaa,1,Positif
7554050764931711751,TikTok,,"budget 20-15
di perkecil anjr di korup jd budget 10-5rb gua rasa. padahal 20-15 itu kalo proyek besar harusnya bisa bagus bgt, karena semakin banyak yg di beli kan harga bahan baku lebih murah. Emang korupsi itu dimana mana, selagi ada kesempatan. Bukan cuma dpr yg kemarin di demo. rakyat nya pun kalo ada kesempatan mah di pangkas aja, apalagi tuh jangankan mbg dana bos aja jd lahan korup, mau makan gratis sekolah gratis di akalin aje terus buat di korup.",budget kecil anjr korup budget rb kalo proyek bagus banget beli harga bahan baku murah emang korupsi mana selagi sempat bukan dpr kemarin demo rakyat nya kalo sempat mah pangkas tuh mbg dana bos lahan korup makan gratis sekolah gratis akalin aje korup,-1,Negatif
7554050736172565265,TikTok,,"anak sekarang saya ingat nya lemot Krn sering makan makanan junk food, gak d biasakan makan sayur dan buah, gak d biasakan makan ikan",anak nya lot makan makan junk food tidak d biasa makan sayur buah tidak d biasa makan ikan,-4,Negatif
7554050635231838996,TikTok,,"ibu dokter sehat sehat ya 🫶
semoga bisa selalu mengedukasi dan mewaraskan mereka yang ada di kursi dewan sana 🫶",dokter sehat sehat ya moga edukasi waras kursi dewan,2,Positif
7554050631159530256,TikTok,,"btw, susunya emg ga dibagiin tiap hari yaa?
saya perhatiin di sekolah anak saya, anak² dapat susu kalo lauknya telur, kalo lauknya ayam atau perdagingan gda susunya..",btw susu emg tidak dibagiin perhatiin sekolah anak anak susu kalo lauk telur kalo lauk ayam daging gda susu,-1,Negatif
7554050610337989383,TikTok,,AHLI GIZINYA MANAAAA??????!!!!!,ahli gizi manaaaa,1,Positif
7554050553173852936,TikTok,,"kemarin anakku dpt mie,sawi,ayamkecap,SM air di plastik gak taunya itu makannya di campur ehhh jadi mi ayam😂",kemarin anak dpt miesawiayamkecapsm air plastik tidak tau makan campur ehhh mi ayam,-1,Negatif
7554050545875845896,TikTok,,kelihatan gak dapat proyek mbg ya 😂😂,tidak proyek mbg ya,-1,Negatif
7554050424405361424,TikTok,,"orang2 dulu walaupun sederhana tapi cara berpikir nya cerdas, karena makanan dulu betul2 bergizi",orang walaupun sederhana tapi pikir nya cerdas makan gizi,2,Positif
7554050398756291348,TikTok,,itu oknum yg GK suka sama progam ini,oknum tidak suka progam,-1,Negatif
7554050373838963463,TikTok,,"ini program mbg bener2 berantakan banget, orang yg dipercaya untuk membuat makanan bergizi di setiap daerah tidak bisa dipercaya, mereka kan udh dikasih duit buat beli bahan makan tapi kenapa makanan tidak sesuai budget yg didanai dr pemerintah, pemilihan makanan dan porsi makanan yang tidak tercukupi shrsnya yg bertanggung jawab ahli gizi, kebersihan makanan & makanan basi seharusnya ini tanggung jawab pihak dapur dll. penasaran deh sm yang kerja di bagian dapur MBG di setiap daerah, kok bisa banyak kasus dr program ini. pdhl loker nya banyak org yg kerja dibagian MBG?Korupsi kah? apa dana kurang? sbnrnya gw gak mau terus menyalahkan pemerintah karna mereka kerja nya cmn membuat program dan kelapangan buat tau kondisi tp disini juga kita lihat pihak dapur dan sgl macem yg buat mbg gak bisa dipercaya, masa bisa bnyk yg keracunan sm porsi makanan kecil.didanai duit yang besar shrnya bisa dpt makanan 35- 50 rb per meal bukan 10 rb per meal. krna bahan baku makin mahal",program mbg bener beranta banget orang percaya makan gizi daerah tidak percaya kasih duit beli bahan makan tapi makan tidak sesuai budget dana perintah pilih makan porsi makan tidak cukup shrsnya tanggung ahli gizi bersih makan makan basi tanggung dapur dll penasaran kerja dapur mbg daerah program pdhl loker nya orang kerja bagi mbgkorupsi kah dana kurang sbnrnya tidak salah perintah karna kerja nya program lapang tau kondisi tapi lihat dapur sgl macem mbg tidak percaya bnyk racun porsi makan kecildidanai duit shrnya dpt makan rb meal bukan rb meal krna bahan baku mahal,-7,Negatif
7554050300840952584,TikTok,,"BGN aje isinye para jendral, heran gue rata2 instansi pemerintah pejabatnye diisi jendral2 bukan ahli di bidangnye. Padahal institut coklat itu institut paling bobrok.",bgn aje isinye jendral heran instansi perintah pejabatnye isi jendral bukan ahli bidangnye institut coklat institut bobrok,-1,Negatif
7554050262554428177,TikTok,,"makanya generasi sekarang kurang cerdas, salah satu nya ya faktor makanan",generasi kurang cerdas salah nya ya faktor makan,-2,Negatif
7554050241239384840,TikTok,,"UANG para Koruptor yg udh di sita Triliunan itu Loh dipake gpp buat MBG yg sempurna, ngpain disita tapi ngk di pake malah masyarakat ngk tau juga itu yg sita selama ini di kemanain krna ngk mungkin uang sebanyak itu diMuseumkan.",uang koruptor sita triliun loh dipake gpp mbg sempurna ngpain sita tapi tidak pake masyarakat tidak tau sita kemanain krna tidak uang museum,-2,Negatif
7554050171403830017,TikTok,,jauh hebat ibu ini dripada puan,hebat dripada puan,1,Positif
7554050164345635585,TikTok,,Nah ini perlunya peran akuntan & ahli gizi,peran akuntan ahli gizi,1,Positif
7554050081760281362,TikTok,,Borong semua BU Jawa Sunda Inggris 😅,borong bu jawa sunda inggris,1,Positif
7554050075024163592,TikTok,,Kampar ga kebagian min haha,kampar tidak bagi min haha,-1,Negatif
7554050075006436104,TikTok,,Emng yg bawah2 ini gila!,emng gila,-1,Negatif
7554050071395779329,TikTok,,"anak dulu sehat2, makan sayur, ikan, telor, dan benar2 bergizi walau masakan nya sederhana",anak sehat makan sayur ikan telor gizi masakan nya sederhana,4,Positif
7554049932937052936,TikTok,,sehat terus buk 👍,sehat buk,1,Positif
7554049930735354632,TikTok,,"ibu ini betul loh tapi kenapa banyak yang hujat yaa😔😔, pemikiran ku pertama saat ada mbg tu ku kira ya kayak makanan prasmanan di luar negri gt trs di ambilin sama orang nya gt😭😭🙏🏻🙏🏻",loh tapi hujat pikir ku mbg tu ku ya kayak makan prasmanan negri gt ambilin orang nya gt,-1,Negatif
7554049675972805384,TikTok,,"daerah kami juga nga jelas ,,,ada menu mie pake telur dikit hanya pelengkap,,",daerah nga menu mie pake telur dikit lengkap,-1,Negatif
7554049472550421255,TikTok,,sukak bgtt ini nih yg kaya gini,sukak bgtt kaya gin,1,Positif
7554049402202374928,TikTok,,"jd keinget pas aku nemenin ponakan aku periksa ke puskesmas krna sakit, disitu bareng pasien anak sekolah SMK laki², katane perutnya sakit diare bab berkali²(gimana tuh pasti lemas) trs ditanya sm dokter habis makan apa si trs si anak jwb kemaren makan spaghetti MBG, trs dokter tnya lg ke si anak tmn²nya gitu jg ngga si anak jwb iya sm ada yng sakit abis makan spaghetti MBG, trs si dokter sm bidan²nya becandain orang desa mah g bsa makan spaghetti orang desa mah ciri khasnya pake sambal pake nasi angel, makannya makan spaghetti jd sakit, ya udh deh gitu pd ketawa biar mencairkan suasana",keinget pas nemenin ponakan periksa puskesmas krna sakit situ bareng pasien anak sekolah smk laki katane perut sakit diare bab kali gimana tuh lemas dokter habis makan si si anak jwb kemaren makan spaghetti mbg dokter tnya lg si anak tmn nya gitu tidak si anak jwb iya yng sakit abis makan spaghetti mbg si dokter bidan nya becandain orang desa mah tidak bsa makan spaghetti orang desa mah ciri khas pake sambal pake nasi angel makan makan spaghetti sakit ya gitu ketawa biar cair suasana,-5,Negatif
7554049358007354113,TikTok,,Jujur q jadi takut anakq makan MBG.. banyak yg keracunan...,jujur q takut anakq makan mbg racun,-1,Negatif
7554049325459620629,TikTok,,yaudah dari pada ribet mnding uangnya aja,yaudah ribet mnding uang,-1,Negatif
7554049249123074834,TikTok,,ditempatku dapatkan kaya gini wehh😭,tempat dapat kaya gin wehh,1,Positif
7554049235357795090,TikTok,,"""oh my god"" keren sih",oh my god keren,1,Positif
7554049197840171797,TikTok,,"prabowo budek, lebih percaya data palsu org org istana..",prabowo budek percaya data palsu orang orang istana,-1,Negatif
7554048948303987474,TikTok,,Tp di daerahku MBGnya normal2 semua ya… gak pernah ada spagetty😂 pernah roti sih tp roti slice itu ada telur matasapi sayur buah sama susu ultra,tapi daerah mbg normal ya tidak spagetty roti tapi roti slice telur matasapi sayur buah susu ultra,-1,Negatif
7554048939473863440,TikTok,,kita diminta sehat makanya diadakan MBG tp malah dikasih junkfood oh indonesia sehatkah anda,sehat ada mbg tapi kasih junkfood oh indonesia sehat,2,Positif
7554048892926788359,TikTok,,adekku hari ini dapat indomie goreng,adekku indomie goreng,-1,Negatif
7554048723305104136,TikTok,,bingung harus gimana,bingung gimana,-1,Negatif
7554048716832981778,TikTok,,"this dues not make sense at all.
beeh ngeri intonasi bicaranya kelass damage parah ibu ini",this dues not make sense at all beeh ngeri intonasi bicara kelass damage parah,-2,Negatif
7554048584101020424,TikTok,,"punten ibu .... terimakasih udah suara kan perasaan ibu"" seluruh Indonesia 😭 sehat selalu ibu🙏",punten terimakasih udah suara asa indonesia sehat,1,Positif
7554048566870164232,TikTok,,seru dengerin ibunya jelasin. enak bgt cara nyampaiinnya,seru dengerin ibu jelasin enak banget nyampaiinnya,1,Positif
7554048554780738311,TikTok,,"padahal mbg ini jga awalnya buat bantu perekonomian para pedangang/pemasok pangan, knpa malah mbgnya kebanyakan bahan jadi yang bahkan jga bisa jdi ekspor dri luar 😔",mbg jga bantu ekonomi pedangangpemasok pangan knpa mbg banyak bahan jga jdi ekspor dri,1,Positif
7554048530164777748,TikTok,,"yg dibilang ahok emng bener,dan simple,mudah diawasi juga😅😅",bilang ahok emng benerdan simplemudah awas,-1,Negatif
7554048473423872786,TikTok,,"Ngadu Ke DPR gak ada Gunanya🤣
Mereka Juga Bermain dalam Organisasi MBG",ngadu dpr tidak guna main organisasi mbg,-1,Negatif
7554048467746194184,TikTok,,mbg anak balita dpt ayam goreng keras bgt😭 jeruknya udh keriput kadang lengkeng nya basi udh berair😭 susu nya udh gapernah ada,mbg anak balita dpt ayam goreng keras banget jeruk keriput kadang lengkeng nya basi air susu nya gapernah,-4,Negatif
7554048393786426120,TikTok,,"anak anak jaman sekarang picky eater 😭 makan aja milih milih maunya sesuai rikuesan, kalo ga sesuai rikuesan ga dimakan",anak anak jaman picky eater makan milih milih mau sesuai rikuesan kalo tidak sesuai rikuesan tidak makan,-1,Negatif
7554048389546853127,TikTok,,"yang kerja di mbg banyak yg nilep, makanya makanan nya selalu seadanya/sederhana. aku ga sotau tp fakta hehe🙏🏻",kerja mbg nilep makan nya seadanyasederhana tidak sotau tapi fakta,-1,Negatif
7554048371645235976,TikTok,,ganti jadi baju sekolah dan buku gratis,ganti baju sekolah buku gratis,1,Positif
7554048339269321479,TikTok,,"Di daerahku ,orangtua d wajibkan piket merapihkan tmpt makan alias ompreng mbg klo ga dateng piket d kenakan denda 50 rb 🤣 bukan meringankan malah jd beban gmn ini hahaha",daerah orangtua d wajib piket merapihkan tmpt makan alias ompreng mbg tidak dateng piket d kena denda rb bukan ringan beban gmn hahaha,-5,Negatif
7554048304079143688,TikTok,,Ada beberapa menu yg aneh. Salh satunya adalah: irisan panjang tipis WORTEL + irisan panjang BAWANG BOMBAY + kacang tanah goreng 🤣 bayangin aja gak bsa tu merasainnya. Sepanjang hidup aku gak prnah liat makanan gitu 😂 apalagi anak2? Mana mungkin makan 😂😂,menu aneh salh satu iris tipis wortel iris bawang bombay kacang tanah goreng bayangin tidak bsa tu merasainnya hidup tidak prnah liat makan gitu anak makan,-1,Negatif
7554048266683548432,TikTok,,nasi rames + susu aja udah kenyang,nasi rames susu udah kenyang,1,Positif
7554048263927661320,TikTok,,bener bgt buu mana dagingnya alottt bgt kasian ponakanku umur 3 th😭🙏🏻 ga pernah dimakan makanannya,bener banget buu daging alottt banget kasi ponakan umur th tidak makan makan,-1,Negatif
7554048256050791176,TikTok,,"dah lah buk, bantu aja kalok gak suka",dah buk bantu kalok tidak suka,-1,Negatif
7554048231598162689,TikTok,,"yang ngasih burger , kek what ? katanya makan BERGIZI gratis ko malah di kasih junk food",ngasih burger kek what makan gizi gratis ko kasih junk food,1,Positif
7554048046779138834,TikTok,,"udah banyak korupsi nya itu buk,usut usut",udah korupsi nya bukusut usut,-1,Negatif
7554048040693908240,TikTok,,AHLI GIZINYA GIMANA SIHHHHHH😭,ahli gizi gimana sihhhhhh,1,Positif
7554047944774583048,TikTok,,"percuma jir kalo makan spaghetti juga hambar rasanya,gw lebih milih nasi kuning sama ayam tepung lebih enak,kalo nasi nya bisa nambah 2-3x",jir kalo makan spaghetti hambar rasanyagw milih nasi kuning ayam tepung enakkalo nasi nya nambah x,-1,Negatif
7554047888403677970,TikTok,,"sependapat sama dokter ini ,saya pernah kritik salah 1 MBG didaerah saya kebetulan ambil frozen food dr saya .Saya kritik dan kasih saran yg namanya susu kotak kalo bisa gak usah kan bisa proteinnya dr protein hewani dan tolong sesuaikan makanannya sama selera lokal/daerah masing-masing",dapat dokter kritik salah mbg daerah ambil frozen food kritik kasih saran nama susu kotak kalo tidak protein protein hewani tolong sesuai makan selera lokaldaerah masingmasing,-3,Negatif
7554047878004867858,TikTok,,"indahnya konoha ini,,
rapat lagi...
rapat terussss
dan terussss rapat...
duit rakyat semua yg dipake woyyy....",indah konoha rapat rapat terussss terussss rapat duit rakyat dipake woyyy,1,Positif
7554047865649185554,TikTok,,drpd tunggu tindakan pemerintah yg pasti bertele2 dan penuh argumentasi.. lebih baik para ortu amankan anak masing2 dg bawakan bekal makan..,drpd tunggu tindak perintah tele penuh argumentasi baik ortu aman anak dg bawa bekal makan,3,Positif
7554047828575404808,TikTok,,awasi setiap daerah sayur mayur dan daging benar2 dibuat fresh,awas daerah sayur mayur daging fresh,-1,Negatif
7554047748796121874,TikTok,,Oseng kacang + goreng telinga ayam 😬,oseng kacang goreng telinga ayam,-1,Negatif
7554047591606010642,TikTok,,hiu goreng🗿,hiu goreng,-1,Negatif
7554047426589295378,TikTok,,"kasih pepes ikan ,ayam pepes, sayuran Indonesian kan banyak nggak hanya kangkung dan sawi juga kasihlah jagung tumis dan buncis juga..",kasih pepes ikan ayam pepes sayur indonesian tidak kangkung sawi kasih jagung tumis buncis,-1,Negatif
7554047205754733320,TikTok,,oknum oknum nakal yg cuma mau duitnya aja 😭,oknum oknum nakal duit,-1,Negatif
7554047113052029714,TikTok,,Sayang bgt programnya bagus tapi sasaran empuk korupsi para bawahan☺,sayang banget program bagus tapi sasar empuk korupsi bawah,1,Positif
7554047039282184967,TikTok,,trauma nn dg kato make sense ini,trauma nn dg kato make sense,-1,Negatif
7554047023302738706,TikTok,,"BAHAS TRAY-NYA JUGA, BU. TRAY-NYA TIDAK HALAL DAN TIDAK FOOD GRADE. FOOD FRAUD!!!",bahas traynya bu traynya tidak halal tidak food grade food fraud,-2,Negatif
7554046967958405906,TikTok,,Masih menunggu anomali yg bilang dr Tan anak abah,tunggu anomali bilang tan anak abah,-1,Negatif
7554046948258480903,TikTok,,"'benda tipis berwarna pink'
pecah ketawa gua, tapi real si mending bikin lele goreng aja ngga si, makan ikan gitu lohh",benda tipis warna pink pecah ketawa tapi real si mending bikin lele goreng tidak si makan ikan gitu lohh,-2,Negatif
7554046835565986578,TikTok,,alhamdulillah org yang kayak gn udah mulai banyakkkk 😭,alhamdulillah orang kayak gn udah banyakkkk,1,Positif
7554046832737862407,TikTok,,hiu goreng,hiu goreng,-1,Negatif
7554046768079700744,TikTok,,KORUPSI BUU PIHAK VENDOR😭😭,korupsi buu vendor,-1,Negatif
7554046761087828756,TikTok,,mending ganti aja program mbg jadi sekolah gratis,mending ganti program mbg sekolah gratis,1,Positif
7554046714039223048,TikTok,,aku ibu hamil udah mau brojol ga dapet MBG 😏,hamil udah brojol tidak dapet mbg,-1,Negatif
7554046602300080917,TikTok,,dan banyak yg keracunan🤭,racun,-1,Negatif
7554046555432141586,TikTok,,tangsel kecamatan ciputat timur belom dapat bu,tangsel camat ciputat timur bom bu,-1,Negatif
7554046547274334996,TikTok,,"coba aja orang lapangannya suruh turun dadakan ke dapur mbg nya,dadakan loh yaaa😂",coba orang lapang suruh turun dada dapur mbg nyadadakan loh,1,Positif
7554046526280958738,TikTok,,"""kacang sukro itu kan ga masuk di akal sama skali""🤣😂",kacang sukro tidak masuk akal skali,-1,Negatif
7554046512994861831,TikTok,,LAHAN KORUPSI,lahan korupsi,-1,Negatif
7554046499002532626,TikTok,,banyak banget yg keracunan plis kasian,banget racun plis kasi,-2,Negatif
7554046498007597831,TikTok,,Ga boleh kritik. Nanti dimarahin barisan nya pak prabowo.. 😅,tidak kritik dimarahin baris nya prabowo,1,Positif
7554046401173881617,TikTok,,"adeku sd kls 1 cmn dpt makaroni rebus polosan tnpa bumbu salad wortel dan kol mentah tanpa dressing jgnkn dressing garem aja ngk dipkein kyk ya, byangin anak 1 sd disruh mkn gtu yg dwasa aja blm tentu mau😂 porsinya masing2 sesendok doank",adeku sd kls dpt makaroni rebus polos tnpa bumbu salad wortel kol mentah dressing jgnkn dressing garem tidak dipkein kyk ya byangin anak sd disruh makan gtu dwasa belum porsi sendok doank,-2,Negatif
7554046343787610887,TikTok,,"gmn kalo ibunya bikinin menu untuk 20macam aja. jadi dapur mbg nya gak perlu pake ahli gizi yg katanya rata² baru lulus itu. jadi tiap dapur mbg bisa masak sesuai menu yg dikasih ibu ini,biar gk ada kesalahan lg😁 kayaknya tdk mungkin menu burger setiap hari,ada kala nya anak² bosan jadinya request spt itu. gpp kalo sesekali di turuti",gmn kalo ibu bikinin menu dapur mbg nya tidak pake ahli gizi rata lulus dapur mbg masak sesuai menu kasih inibiar tidak salah lg kayak tidak menu burger hariada nya anak bosan request spt gpp kalo turut,1,Positif
7554046273617330945,TikTok,,@awaaa pdhl sehat anjaiii,pdhl sehat anjaiii,1,Positif
7554046267673412359,TikTok,,klo kata saya juga ga masuk akal bu makanan bergizi tapi budgetnya 10ribu wkwkw,tidak masuk akal bu makan gizi tapi budgetnya ribu wkwkw,-1,Negatif
7554046263085499143,TikTok,,"program MBG hanya akan menggerakkan stimulus ekonomi dengan adanya SPPG/dapur yang dikelola swasta, sementara tujuan mencerdaskan anak bangsa saya rasa mustahil dg program ini, liat saja kenyataannya kasus/berita buruk tentang MBG ini gada putusnya! jauh dari tujuan mencerdaskan, adapun yang mendapatkan yang layak, itupun sgt tidak cukup untuk anak anak mendapatkan asupan gizi dan nutrisi yg signifikan, susu kotak kecil, potongan buah setipis tisu, ayam seuprit, sayur seuprit. tidak akan berdampak signifikan dalam mendukung sistem kecerdasan anak!",program mbg gerak stimulus ekonomi sppgdapur kelola swasta tuju cerdas anak bangsa mustahil dg program liat nyata kasusberita buruk mbg tidak ada putus tuju cerdas layak itu sgt tidak anak anak asupan gizi nutrisi signifikan susu kotak potong buah setip tisu ayam seuprit sayur seuprit tidak dampak signifikan dukung sistem cerdas anak,-2,Negatif
7554046237814080264,TikTok,,mari kita bongkar kebusukan para pejabat pemerintah❗❗❗❗❗❗❗❗❗❗❗❗❗❗,mari bongkar busuk jabat perintah,-1,Negatif
7554046221909017365,TikTok,,keren bgt bu🔥🔥🔥,keren banget bu,1,Positif
7554046196261389074,TikTok,,gini ini kalau cari yang murah 😆,gin cari murah,1,Positif
7554046114619376402,TikTok,,"buu org lokal pun kalsu bisa pengen nyicipin segala hal makanan yg ada d dunia, salah kah ? Barangkali ibu aja tiap hari makan spaghety atau pizaa wkwk",buu orang lokal kalsu ken nyicipin makan d dunia salah kah barangkali makan spaghety pizaa,-1,Negatif
7554046053584274183,TikTok,,pas mbgnya ini pada keracunan pliss,pas mbg racun pliss,-1,Negatif
7554046017714111240,TikTok,,"piye"" kok salah terus Kon Pye presidene wong urep suka komentar ae",piye salah kon pye presidene urep suka komentar ae,-1,Negatif
7554045893248566023,TikTok,,"Lapangan pekerjaan? Nah, MBG ini bisa menjadi lapangan pekerjaan dari yang sektor kecil sampai sektor besar. Mulai dari program wajib pangan BUMDES 20% dari dana desa, cocok untuk anak muda yang bisa berprofesi sebagai petani milenial. Belum lagi tukang masak, pengawas lapang MBG, ada banyak lah pokoknya kalau mau MBG bisa meniadi lapangan pekerjaan untuk rakyat Indonesia. Toh kalau dikaji dari pribadi masing masing mungkin ada manfaat dan mudaratnya, tinggal penempatan diri saja. ini tidak berbicara saya sebagai pro dan kontra dari MBG itu sendiri, tapi dari kacamata saya kurang lebih seperti itu",lapang kerja mbg lapang kerja sektor sektor program wajib pangan bumdes dana desa cocok anak muda profesi tani milenial belum tukang masak awas lapang mbg pokok mbg meniadi lapang kerja rakyat indonesia kaji pribadi manfaat mudarat tinggal tempat tidak bicara pro kontra mbg tapi kacamata kurang,4,Positif
7554045787425325832,TikTok,,Pemerintahnya uda siap maju. Rakyatnya siap juga ga nih? Masih banyak banget oknum yang gabikin kita maju😭,perintah uda maju rakyat tidak banget oknum gabikin maju,1,Positif
7554045739732321032,TikTok,,Namanya juga lahan basah buat celah korupsi,nama lahan basah celah korupsi,-2,Negatif
7554045700729979656,TikTok,,"Yo betul buk. SD nya anakku dptnya ga bagus2 trs, kacang2 gtu ah aneh, smpe anakku jrang bgt di maem itu.. pengelola dapur nya diprotes jg ga nerimo🤭",yo buk sd nya anak dptnya tidak bagus kacang gtu ah aneh smpe anak jrang banget maem kelola dapur nya protes tidak nerimo,-2,Negatif
7554045630147445520,TikTok,,"kok bisa ya, padahal udah tau ni program resiko korupsinya bisa fatal bgt, tapi presidennya tetep pertahanin🗿",ya udah tau ni program resiko korupsi fatal banget tapi presiden tetep pertahanin,-2,Negatif
7554045613555778322,TikTok,,😭BNR buk SDH keluar dr 4 SHT 5 sempurna.alhmdulilh d skolahan anak ku menu ny BNR2 4 SHT 5 sempurna,bnr buk sht sempurnaalhmdulilh d skolahan anak ku menu ny bnr sht sempurna,1,Positif
7554045597281764114,TikTok,,"mantap ibu ini, semangat",mantap semangat,1,Positif
7554045567748997895,TikTok,,Pdahal indonesia ga kekurangan ahli gizi tapi indonesia kekurangan leader2 di tiap divisi. Pe ak semua heran gw😭 ga pernah naro orang sesuai posisinya.,pdahal indonesia tidak kurang ahli gizi tapi indonesia kurang leader divisi pe ak heran tidak naro orang sesuai posisi,2,Positif
7554045563718353671,TikTok,,itu mah yg salah grup ketring nya gak sih ? bukan salah pak presiden 🥺,mah salah grup ketring nya tidak bukan salah presiden,-1,Negatif
7554045504377307925,TikTok,,way out nya apa ? bukan mencari kesalahan,way out nya bukan cari salah,-1,Negatif
7554045489177674504,TikTok,,"Yg ngehujat, belum tau dia dokter tan, pejuang gizi anak indonesia..",ngehujat belum tau dokter tan juang gizi anak indonesia,3,Positif
7554045474499494677,TikTok,,"kira² pendukungnya paham beginian kgk ya, kemarin malah nyalahin orang lain 😂 sabotase ini itu 😂",kira dukung paham kgk ya kemarin nyalahin orang sabotase,-1,Negatif
7554045413336548104,TikTok,,"ada juga buuu ,di nasinya ada lalat mati🥺,truss makanannya adaa belatungnyaa🥹 mohonn diselidiki dong buu.. soalnya adik saya mau video gk bolehhh @gibranrakabumingss",buuu nasi lalat matitruss makan adaa belatungnyaa mohonn selidik buu adik video tidak bolehhh,-1,Negatif
